timestamp,switch_id,src_ip,dst_ip,src_ip_int,dst_ip_int,protocol,packet_count,byte_count,duration_sec,duration_nsec,packet_rate,byte_rate,label
1776187262,1,10.0.0.1,10.0.0.6,167772161,167772166,0,2,196,18,980000000,0.105374077976818,0,0
1776187262,1,10.0.0.2,10.0.0.3,167772162,167772163,0,1,98,18,961000000,0.05273983439692,0,0
1776187262,1,10.0.0.2,10.0.0.4,167772162,167772164,0,1,98,18,948000000,0.052776018577159,0,0
1776187262,1,10.0.0.2,10.0.0.5,167772162,167772165,0,1,98,18,934000000,0.052815041723883,0,0
1776187262,1,10.0.0.2,10.0.0.6,167772162,167772166,0,1,98,18,921000000,0.05285132921093,0,0
1776187262,1,10.0.0.3,10.0.0.4,167772163,167772164,0,1,98,18,897000000,0.052918452664444,0,0
1776187262,1,10.0.0.3,10.0.0.5,167772163,167772165,0,1,98,18,884000000,0.052954882440161,0,0
1776187262,1,10.0.0.3,10.0.0.6,167772163,167772166,0,1,98,18,871000000,0.052991362407928,0,0
1776187262,1,10.0.0.4,10.0.0.5,167772164,167772165,0,1,98,18,842000000,0.053072922195096,0,0
1776187262,1,10.0.0.4,10.0.0.6,167772164,167772166,0,1,98,18,831000000,0.053103924380012,0,0
1776187262,1,10.0.0.5,10.0.0.6,167772165,167772166,0,1,98,18,797000000,0.053199978720009,0,0
1776187267,1,10.0.0.1,10.0.0.2,167772161,167772162,0,1,98,24,39000000,0.041599068180873,0,0
1776187267,1,10.0.0.1,10.0.0.3,167772161,167772163,0,1,98,24,24000000,0.041625041625042,0,0
1776187267,1,10.0.0.1,10.0.0.4,167772161,167772164,0,1,98,24,8000000,0.041652782405865,0,0
1776187267,1,10.0.0.1,10.0.0.5,167772161,167772165,0,1,98,23,995000000,0.041675349031048,0,0
1776187267,1,10.0.0.1,10.0.0.6,167772161,167772166,0,2,196,23,983000000,0.083392402952091,0,0
1776187267,1,10.0.0.2,10.0.0.3,167772162,167772163,0,1,98,23,964000000,0.041729260557503,0,0
1776187267,1,10.0.0.2,10.0.0.4,167772162,167772164,0,1,98,23,951000000,0.041751910149889,0,0
1776187267,1,10.0.0.2,10.0.0.5,167772162,167772165,0,1,98,23,937000000,0.041776329531687,0,0
1776187267,1,10.0.0.2,10.0.0.6,167772162,167772166,0,1,98,23,924000000,0.041799030262498,0,0
1776187267,1,10.0.0.3,10.0.0.4,167772163,167772164,0,1,98,23,900000000,0.041841004184101,0,0
1776187267,1,10.0.0.3,10.0.0.5,167772163,167772165,0,1,98,23,887000000,0.041863775275254,0,0
1776187267,1,10.0.0.3,10.0.0.6,167772163,167772166,0,1,98,23,874000000,0.041886571165284,0,0
